"IndID","weeks_date","status","sex","birth_date","birth_year","last_date","death_year","death_month","season","hs_8km_natal","hs_8km_final","nterr_buffer50_first","area_buffer50_first","nterr_dens_buffer50_first","nterr_buffer50_last","area_buffer50_last","nterr_dens_buffer50_last"
628,54,0,"f",2013-05-01,2013,2014-05-18,2014,5,"Summer",0.565866455078125,0.54579931640625,14,3734.87512180193,29.4402729113453,16,4012.13235829801,31.3209273576656
629,141,0,"f",2014-05-01,2014,2017-01-18,2016,1,"Winter",0.408742980957031,0.469206024169922,18,5529.38234958331,25.5673528205541,8,5902.6847958579,10.6446227851921
630,304,0,"m",2014-05-01,2014,2020-03-04,2019,3,"Winter",0.408742980957031,0.301350769042969,18,5529.38234958331,25.5673528205541,46,7804.97537017568,46.2888270657918
631,27,0,"f",2014-05-01,2014,2014-11-10,2014,11,"Winter",0.285291717529297,0.291514190673828,21,7523.49342353458,21.9224773690275,20,6996.41602731646,22.4514425766272
632,16,0,"m",2014-05-01,2014,2014-08-26,2014,8,"Summer",0.408742980957031,0.386956817626953,18,5529.38234958331,25.5673528205541,18,5548.06625865853,25.4812510919297
633,96,1,"m",2013-05-01,2013,2015-03-09,2014,3,"Winter",0.400483093261719,0.419202667236328,18,6571.10051289562,21.5141541563856,21,6540.66545955054,25.2166412322207
634,301,0,"m",2013-05-01,2013,2019-02-07,2018,2,"Winter",0.408742980957031,0.256630493164063,17,5529.38234958331,24.1469443305233,31,7850.39343644164,31.0141692418881
635,115,1,"f",2013-05-01,2013,2015-07-17,2015,7,"Summer",0.408742980957031,0.409437530517578,17,5529.38234958331,24.1469443305233,23,5388.16914368232,33.5255952002207
636,397,0,"m",2014-05-01,2014,2021-12-12,2021,12,"Winter",0.522211059570313,0.253623458862305,17,4955.94343934225,26.940922432175,42,7439.81739790439,44.3380812975119
637,20,0,"f",2014-05-01,2014,2014-09-22,2014,9,"Summer",0.285291717529297,0.289640075683594,21,7523.49342353458,21.9224773690275,20,7004.21911242491,22.4264304354562
638,95,1,"m",2014-05-01,2014,2016-03-01,2015,3,"Winter",0.522211059570313,0.434830749511719,17,4955.94343934225,26.940922432175,14,7850.39343644152,14.0063990124658
639,41,0,"m",2014-05-01,2014,2015-02-18,2014,2,"Winter",0.285291717529297,0.257912139892578,21,7523.49342353458,21.9224773690275,10,3563.96377309005,22.0372095061025
640,38,0,"f",2014-05-01,2014,2015-01-26,2014,1,"Winter",0.285291717529297,0.327516632080078,21,7523.49342353458,21.9224773690275,21,7169.15284805027,23.0060117016921
641,116,1,"m",2013-05-01,2013,2015-07-26,2015,7,"Summer",0.366459228515625,0.298147827148438,14,4116.99043152829,26.7077965577942,20,4592.37723795841,34.2044271496566
642,7,1,"m",2015-05-01,2015,2015-06-25,2015,6,"Summer",0.239007446289063,0.272712677001953,16,3668.69772640175,34.2529462809798,16,3873.90186607604,32.4385362582453
643,43,1,"m",2015-05-01,2015,2016-02-28,2015,2,"Winter",0.285291717529297,0.256979461669922,28,7523.49342353458,29.22996982537,27,7659.39097567628,27.6859485030515
644,136,1,"m",2005-05-01,2005,2007-12-15,2007,12,"Winter",0.508743347167969,0.426576599121094,3,6425.74219747606,3.66680519974459,0,7850.39343644169,0
645,81,0,"m",2015-05-01,2015,2016-11-23,2016,11,"Winter",0.435685668945313,0.504545745849609,17,3425.24098598853,38.9805238007313,20,4322.16216365101,36.3428364628507
646,314,1,"f",2013-05-01,2013,2019-05-12,2019,5,"Summer",0.565866455078125,0.449652557373047,14,3734.87512180193,29.4402729113453,32,4718.88032881404,53.259967359746
647,97,0,"m",2015-05-01,2015,2017-03-12,2016,3,"Winter",0.239007446289063,0.368284851074219,16,3668.69772640175,34.2529462809798,22,4861.36958596446,35.542986989984
648,38,0,"m",2015-05-01,2015,2016-01-22,2015,1,"Winter",0.205359527587891,0.188487350463867,19,5132.70477044737,29.0734919928988,20,5088.64856896665,30.8686344813526
649,277,0,"f",2015-05-01,2015,2020-08-25,2020,8,"Summer",0.205359527587891,0.182895294189453,19,5132.70477044737,29.0734919928988,32,4998.69049594045,50.2786504768183
650,32,0,"f",2015-05-01,2015,2015-12-15,2015,12,"Winter",0.368716064453125,0.313973236083984,16,3470.38729766352,36.2102829929663,14,3199.51477183135,34.3663807536371
651,261,1,"m",2014-05-01,2014,2019-05-03,2019,5,"Summer",0.522211059570313,0.394142364501953,17,4955.94343934225,26.940922432175,37,5544.63762984315,52.4105162243536
652,38,0,"m",2015-05-01,2015,2016-01-27,2015,1,"Winter",0.368716064453125,0.373117004394531,16,3470.38729766352,36.2102829929663,18,3856.20135550411,36.6608629525414
653,195,0,"m",2015-05-01,2015,2019-01-25,2018,1,"Winter",0.565866455078125,0.528794372558594,20,3734.87512180193,42.0575327304932,22,3472.11751389214,49.7643283259008
654,305,0,"f",2015-05-01,2015,2021-03-10,2020,3,"Winter",0.239007446289063,0.217101318359375,16,3668.69772640175,34.2529462809798,22,3829.71806914203,45.1175759750242
655,29,0,"m",2015-05-01,2015,2015-11-22,2015,11,"Winter",0.205359527587891,0.183513458251953,19,5132.70477044737,29.0734919928988,20,5025.90948477374,31.2539716752502
656,37,0,"m",2015-05-01,2015,2016-01-19,2015,1,"Winter",0.368716064453125,0.372156402587891,16,3470.38729766352,36.2102829929663,16,3359.89391840947,37.401093366388
657,204,0,"m",2014-05-01,2014,2018-03-29,2017,3,"Winter",0.285291717529297,0.45117626953125,21,7523.49342353458,21.9224773690275,21,7850.39343644161,21.0095985186985
658,38,1,"m",2015-05-01,2015,2016-01-25,2015,1,"Winter",0.368324401855469,0.285205474853516,30,6144.74491500886,38.3448706623642,11,7850.39343644165,11.0050277955087
659,53,1,"f",2015-05-01,2015,2016-05-11,2016,5,"Summer",0.205359527587891,0.189030380249023,19,5132.70477044737,29.0734919928988,21,5082.24586141577,32.4528995272807
660,23,0,"m",2016-05-01,2016,2016-10-11,2016,10,"Summer",0.333542053222656,0.44518115234375,20,4690.04867148657,33.4921114218845,21,4712.18461047469,35.0015179682974
661,184,1,"f",2013-05-01,2013,2016-11-14,2016,11,"Winter",0.408742980957031,0.513581726074219,17,5529.38234958331,24.1469443305233,24,5132.05105901046,36.7290888278365
662,29,1,"m",2016-05-01,2016,2016-11-24,2016,11,"Winter",0.522211059570313,0.464841949462891,24,4955.94343934225,38.0342434336588,24,5420.23237319407,34.7762874794074
663,43,1,"m",2016-05-01,2016,2017-02-27,2016,2,"Winter",0.333542053222656,0.390861022949219,20,4690.04867148657,33.4921114218845,23,4996.1644353282,36.1560512908832
664,33,0,"m",2016-05-01,2016,2016-12-24,2016,12,"Winter",0.239774353027344,0.233764495849609,21,7850.39343644161,21.0095985186985,20,7850.39343644168,20.0091414463794
665,98,1,"f",2015-05-01,2015,2017-03-17,2016,3,"Winter",0.400483093261719,0.485417297363281,27,6571.10051289562,32.2712312345783,29,6234.35665958813,36.5339167811274
666,98,1,"m",2015-05-01,2015,2017-03-17,2016,3,"Winter",0.265339691162109,0.265339691162109,28,7477.05476752008,29.4115119641184,30,7477.05476752008,31.5123342472697
667,60,0,"m",2015-05-01,2015,2016-06-28,2016,6,"Summer",0.368716064453125,0.419807586669922,16,3470.38729766352,36.2102829929663,17,3591.70460435071,37.1739055644591
668,113,0,"f",2015-05-01,2015,2017-06-30,2017,6,"Summer",0.529937133789062,0.5457412109375,19,3714.58690428929,40.1728792165831,27,4016.78834615036,52.7928000788352
669,28,0,"m",2016-05-01,2016,2016-11-14,2016,11,"Winter",0.368716064453125,0.378183166503906,17,3470.38729766352,38.4734256800267,17,3452.69464871901,38.670575119379
670,36,0,"m",2016-05-01,2016,2017-01-08,2016,1,"Winter",0.333542053222656,0.374137939453125,20,4690.04867148657,33.4921114218845,23,5054.50620299863,35.7387191402091
671,130,1,"f",2015-05-01,2015,2017-11-01,2017,11,"Winter",0.223859237670898,0.121820625305176,20,7455.00484685917,21.0703595646444,19,6900.11236889787,21.6265537526819
672,42,1,"f",2016-05-01,2016,2017-02-21,2016,2,"Winter",0.368716064453125,0.222231323242188,17,3470.38729766352,38.4734256800267,26,6300.3953442907,32.4112236335108
673,198,0,"f",2016-05-01,2016,2020-02-21,2019,2,"Winter",0.239774353027344,0.121972923278809,21,7850.39343644161,21.0095985186985,22,7554.42925721271,22.8723560793778
674,308,0,"f",2016-05-01,2016,2022-03-30,2021,3,"Winter",0.522211059570313,0.502103790283203,24,4955.94343934225,38.0342434336588,37,5403.02284351268,53.7842109636777
675,103,1,"m",2015-05-01,2015,2017-04-27,2016,4,"Winter",0.168662628173828,0.168662628173828,21,6834.43133846836,24.1327487460613,22,6834.43133846836,25.2819272577785
676,39,0,"f",2016-05-01,2016,2017-02-02,2016,2,"Winter",0.368716064453125,0.426461364746094,17,3470.38729766352,38.4734256800267,18,3722.43539683608,37.9782734528317
677,61,1,"f",2016-05-01,2016,2017-07-05,2017,7,"Summer",0.310371765136719,0.330070068359375,31,7114.87912830917,34.2203186115222,38,7296.51043173644,40.9032927292073
678,41,0,"f",2016-05-01,2016,2017-02-13,2016,2,"Winter",0.239774353027344,0.2343076171875,21,7850.39343644161,21.0095985186985,20,7850.39343644163,20.0091414463795
679,49,0,"m",2016-05-01,2016,2017-04-09,2016,4,"Winter",0.368716064453125,0.390349487304687,17,3470.38729766352,38.4734256800267,17,3369.36468321678,39.6269624486284
680,329,0,"m",2015-05-01,2015,2021-08-20,2021,8,"Summer",0.280007720947266,0.189545135498047,31,7345.36614639313,33.1465342640223,32,5122.76329132743,49.0609067790947
681,280,0,"f",2016-05-01,2016,2021-09-15,2021,9,"Summer",0.368716064453125,0.273613372802734,17,3470.38729766352,38.4734256800267,27,3987.69677685862,53.1779410480561
682,109,1,"f",2015-05-01,2015,2017-06-03,2017,6,"Summer",0.565866455078125,0.339201599121094,20,3734.87512180193,42.0575327304932,36,7243.22722341251,39.0355472915666
683,22,1,"f",2017-05-01,2017,2017-10-02,2017,10,"Summer",0.333542053222656,0.382858001708984,26,4690.04867148657,43.5397448484498,27,4981.35310157836,42.5702614918263
684,25,1,"m",2017-05-01,2017,2017-10-23,2017,10,"Summer",0.198751663208008,0.242467468261719,24,6311.46465970259,29.8655810304846,25,5938.26557807899,33.0651329529927
685,23,0,"m",2017-05-01,2017,2017-10-12,2017,10,"Summer",0.205359527587891,0.18644123840332,23,5132.70477044737,35.1942271492985,26,5063.3145496163,40.3300092226763
686,27,1,"m",2017-05-01,2017,2017-11-07,2017,11,"Winter",0.186215286254883,0.186215286254883,17,5946.29303571931,22.4539367595117,17,5946.29303571931,22.4539367595117
687,223,0,"f",2017-05-01,2017,2021-08-15,2021,8,"Summer",0.407846496582031,0.379907379150391,13,7850.39343644147,13.0059419401469,21,7850.39343644165,21.0095985186984
688,137,0,"m",2018-05-01,2018,2020-12-19,2020,12,"Winter",0.147256286621094,0.143631210327148,10,7850.39343644156,10.0045707231898,12,7850.39343644168,12.0054848678276
689,34,1,"m",2017-05-01,2017,2017-12-26,2017,12,"Winter",0.205359527587891,0.180506256103516,23,5132.70477044737,35.1942271492985,22,4656.85140719671,37.1039530444137
690,36,1,"m",2017-05-01,2017,2018-01-11,2017,1,"Winter",0.400483093261719,0.290350372314453,35,6571.10051289562,41.8330775263053,38,7290.39101242341,40.9376261962418
691,38,1,"f",2017-05-01,2017,2018-01-24,2017,1,"Winter",0.400483093261719,0.442900817871094,35,6571.10051289562,41.8330775263053,35,6236.84003837132,44.0751014131975
692,39,1,"f",2017-05-01,2017,2018-02-03,2017,2,"Winter",0.325929229736328,0.329445098876953,20,3238.98732888195,48.4965258365834,22,3436.84153765575,50.2751127901277
693,45,1,"m",2017-05-01,2017,2018-03-18,2017,3,"Winter",0.333542053222656,0.310633575439453,26,4690.04867148657,43.5397448484498,26,4795.18062769762,42.585157544187
694,40,1,"m",2017-05-01,2017,2018-02-08,2017,2,"Winter",0.366459228515625,0.400048645019531,24,4116.99043152829,45.7847940990758,26,4583.20164121725,44.5547759991424
695,57,1,"f",2017-05-01,2017,2018-06-10,2018,6,"Summer",0.282274719238281,0.359543823242187,37,7335.81526914787,39.6135003125306,37,7016.25195232596,41.41774303882
696,48,1,"m",2017-05-01,2017,2018-04-07,2017,4,"Winter",0.277678649902344,0.277678649902344,37,7645.83981727943,38.0072467383259,37,7645.83981727943,38.0072467383259
697,62,1,"f",2017-05-01,2017,2018-07-11,2018,7,"Summer",0.324373199462891,0.14287678527832,18,7850.39343644137,18.0082273017421,3,7537.01235555135,3.12616508908454
698,50,1,"m",2017-05-01,2017,2018-04-22,2017,4,"Winter",0.310371765136719,0.280565612792969,37,7114.87912830917,40.84360608472,38,7173.59422032066,41.6041516880906
699,63,0,"m",2017-05-01,2017,2018-07-18,2018,7,"Summer",0.400483093261719,0.498104858398437,35,6571.10051289562,41.8330775263053,37,6247.76113629443,46.5122328011103
700,25,0,"f",2017-05-01,2017,2017-10-23,2017,10,"Summer",0.400483093261719,0.484998718261719,35,6571.10051289562,41.8330775263053,35,6300.37957420368,43.6306025615688
701,46,0,"f",2017-05-01,2017,2018-03-22,2017,3,"Winter",0.400483093261719,0.462259918212891,35,6571.10051289562,41.8330775263053,38,6652.76883094945,44.8612163859655
702,126,1,"f",2016-05-01,2016,2018-10-06,2018,10,"Summer",0.239007446289063,0.370647705078125,17,3668.69772640175,36.393755423541,3,5096.89989575876,4.62279922772857
703,9,1,"m",2018-05-01,2018,2018-07-03,2018,7,"Summer",0.310371765136719,0.293752166748047,39,7114.87912830917,43.051368575786,42,7019.86493279912,46.9905378215583
704,44,0,"m",2017-05-01,2017,2018-03-10,2017,3,"Winter",0.508743347167969,0.403705535888672,36,6425.74219747606,44.0016623969351,35,6550.81238827255,41.962636219169
705,36,0,"m",2017-05-01,2017,2018-01-10,2017,1,"Winter",0.205359527587891,0.184969039916992,23,5132.70477044737,35.1942271492985,27,5096.6316908852,41.6073824790113
706,9,0,"f",2017-05-01,2017,2017-07-09,2017,7,"Summer",0.400483093261719,0.482676483154297,35,6571.10051289562,41.8330775263053,37,6419.52342800791,45.267740466403
707,94,1,"m",2017-05-01,2017,2019-02-21,2018,2,"Winter",0.522211059570313,0.308894744873047,30,4955.94343934225,47.5428042920735,23,3962.5389766971,45.5873314164807
708,96,0,"m",2017-05-01,2017,2019-03-09,2018,3,"Winter",0.508743347167969,0.348357482910156,36,6425.74219747606,44.0016623969351,36,6035.13574733188,46.8495408654365
709,47,0,"m",2017-05-01,2017,2018-03-27,2017,3,"Winter",0.408742980957031,0.389667541503906,30,5529.38234958331,42.6122547009234,30,5552.80028682627,42.4325451751307
710,148,0,"m",2017-05-01,2017,2020-03-02,2019,3,"Winter",0.408742980957031,0.217082458496094,30,5529.38234958331,42.6122547009234,41,7423.87164826303,43.3753790811154
711,198,0,"f",2017-05-01,2017,2021-02-16,2020,2,"Winter",0.522211059570313,0.299267486572266,30,4955.94343934225,47.5428042920735,3,7537.38911684312,3.1260088256916
712,212,0,"m",2017-05-01,2017,2021-05-28,2021,5,"Summer",0.282274719238281,0.513110412597656,37,7335.81526914787,39.6135003125306,43,6399.43586263122,52.7735909086904
713,84,1,"f",2017-05-01,2017,2018-12-10,2018,12,"Winter",0.407846496582031,0.319341583251953,13,7850.39343644147,13.0059419401469,12,4216.47580775781,22.3522638109981
714,10,1,"m",2018-05-01,2018,2018-07-16,2018,7,"Summer",0.285291717529297,0.283017303466797,39,7523.49342353458,40.7131722567654,35,6997.18228095736,39.2857219022593
715,51,1,"m",2006-05-01,2006,2007-04-23,2006,4,"Winter",0.522211059570313,0.191338272094727,3,4955.94343934225,4.75428042920735,0,5707.75254136548,0
716,43,0,"m",2017-05-01,2017,2018-03-03,2017,3,"Winter",0.522211059570313,0.517745788574219,30,4955.94343934225,47.5428042920735,30,5034.8580480681,46.7976349620508
717,79,0,"f",2017-05-01,2017,2018-11-08,2018,11,"Winter",0.408742980957031,0.398467987060547,30,5529.38234958331,42.6122547009234,32,5674.56271332079,44.2901814614196
718,92,0,"f",2017-05-01,2017,2019-02-04,2018,2,"Winter",0.400483093261719,0.291849792480469,35,6571.10051289562,41.8330775263053,31,7847.55561154089,31.0253845535224
719,62,1,"f",2017-05-01,2017,2018-07-12,2018,7,"Summer",0.310371765136719,0.445780731201172,37,7114.87912830917,40.84360608472,20,7850.39343644155,20.0091414463797
720,43,0,"f",2017-05-01,2017,2018-03-03,2017,3,"Winter",0.522211059570313,0.516017211914062,30,4955.94343934225,47.5428042920735,31,5060.94874108353,48.1082585715109
721,69,0,"m",2017-05-01,2017,2018-08-29,2018,8,"Summer",0.565866455078125,0.415927825927734,23,3734.87512180193,48.3661626400672,23,3816.42206499235,47.332704429738
722,36,1,"m",2018-05-01,2018,2019-01-08,2018,1,"Winter",0.285291717529297,0.267992492675781,39,7523.49342353458,40.7131722567654,37,7404.43083438482,39.2464089349819
723,90,0,"f",2018-05-01,2018,2020-01-27,2019,1,"Winter",0.522211059570313,0.39220263671875,30,4955.94343934225,47.5428042920735,34,4902.866699222,54.4651510916065
724,69,0,"f",2018-05-01,2018,2019-09-01,2019,9,"Summer",0.472484466552734,0.526752136230469,36,5936.81891376362,47.6253938228743,42,6143.73837701486,53.6916138651081
725,254,0,"f",2017-05-01,2017,2022-03-15,2021,3,"Winter",0.508743347167969,0.3206630859375,36,6425.74219747606,44.0016623969351,0,7850.39343644156,0
726,214,0,"f",2015-05-01,2015,2019-06-13,2019,6,"Summer",0.368716064453125,0.484142059326172,16,3470.38729766352,36.2102829929663,27,3759.5419204225,56.4051441920031
727,48,0,"f",2017-05-01,2017,2018-04-07,2017,4,"Winter",0.366459228515625,0.430961761474609,24,4116.99043152829,45.7847940990758,27,4702.66587077082,45.0930408293184
728,151,1,"f",2017-05-01,2017,2020-03-24,2019,3,"Winter",0.508743347167969,0.398275054931641,36,6425.74219747606,44.0016623969351,42,6547.1960334987,50.3829772224879
729,213,0,"f",2017-05-01,2017,2021-06-03,2021,6,"Summer",0.282274719238281,0.353465545654297,37,7335.81526914787,39.6135003125306,45,7053.95214558129,50.1037101237276
730,160,1,"f",2016-05-01,2016,2019-05-28,2019,5,"Summer",0.310371765136719,0.111996795654297,31,7114.87912830917,34.2203186115222,20,7850.39343644149,20.0091414463798
731,23,0,"m",2017-05-01,2017,2017-10-12,2017,10,"Summer",0.205359527587891,0.180964447021484,23,5132.70477044737,35.1942271492985,26,4955.21165069638,41.2098487164799
732,25,0,"m",2018-05-01,2018,2018-10-28,2018,10,"Summer",0.43778955078125,0.414391357421875,18,7850.39343644164,18.0082273017415,18,7850.39343644151,18.0082273017418
733,48,0,"m",2018-05-01,2018,2019-04-08,2018,4,"Winter",0.43778955078125,0.394617279052734,18,7850.39343644164,18.0082273017415,21,7850.39343644153,21.0095985186987
734,33,1,"f",2018-05-01,2018,2018-12-19,2018,12,"Winter",0.324373199462891,0.345486145019531,24,7850.39343644137,24.0109697356562,26,7850.39343644156,26.0118838802936
735,154,0,"f",2018-05-01,2018,2021-04-15,2020,4,"Winter",0.198751663208008,0.171724411010742,25,6311.46465970259,31.1099802400881,29,6650.42340165424,34.2482656560792
736,45,1,"m",2018-05-01,2018,2019-03-18,2018,3,"Winter",0.205359527587891,0.184049530029297,25,5132.70477044737,38.2545947274984,26,4980.3556356184,41.0017953382522
737,46,1,"f",2018-05-01,2018,2019-03-20,2018,3,"Winter",0.285291717529297,0.121201995849609,39,7523.49342353458,40.7131722567654,32,6664.57549030094,37.7109408773213
738,50,1,"f",2018-05-01,2018,2019-04-16,2018,4,"Winter",0.184534057617187,0.184534057617187,19,5570.8155958474,26.78703835696,19,5570.8155958474,26.78703835696
739,101,1,"f",2018-05-01,2018,2020-04-10,2019,4,"Winter",0.43778955078125,0.280864624023437,18,7850.39343644164,18.0082273017415,5,6589.81777338534,5.95917967997142
740,5,0,"f",2019-05-01,2019,2019-06-10,2019,6,"Summer",0.198657897949219,0.167868850708008,40,7340.70274686334,42.7968923674533,34,6983.95987740339,38.2355254386735
741,55,1,"m",2018-05-01,2018,2019-05-24,2019,5,"Summer",0.392943603515625,0.116209075927734,35,7806.98383452013,35.2106989095621,10,7850.39343644159,10.0045707231898
742,44,1,"m",2018-05-01,2018,2019-03-11,2018,3,"Winter",0.43778955078125,0.433826263427734,18,7850.39343644164,18.0082273017415,18,7850.39343644151,18.0082273017418
743,54,1,"f",2018-05-01,2018,2019-05-17,2019,5,"Summer",0.199794189453125,0.199794189453125,24,7756.21934294418,24.3025049809688,27,7756.21934294418,27.3403181035899
744,72,0,"f",2018-05-01,2018,2019-09-20,2019,9,"Summer",0.24302995300293,0.258300933837891,16,3279.90295079281,38.3132391503281,19,2896.22451892629,51.5241998920848
745,32,0,"m",2018-05-01,2018,2018-12-17,2018,12,"Winter",0.24302995300293,0.221228729248047,16,3279.90295079281,38.3132391503281,15,2827.04004800875,41.6724639584068
746,175,0,"m",2018-05-01,2018,2021-09-11,2021,9,"Summer",0.24302995300293,0.201022521972656,16,3279.90295079281,38.3132391503281,23,3935.02666221421,45.906061912111
747,29,0,"m",2018-05-01,2018,2018-11-24,2018,11,"Winter",0.24302995300293,0.222648284912109,16,3279.90295079281,38.3132391503281,15,2862.04445802919,41.1627863358702
748,165,0,"f",2018-05-01,2018,2021-07-01,2021,7,"Summer",0.205359527587891,0.431690887451172,25,5132.70477044737,38.2545947274984,3,3046.92787961753,7.73301693799235
749,240,0,"m",2017-05-01,2017,2021-12-10,2021,12,"Winter",0.282274719238281,0.370893371582031,37,7335.81526914787,39.6135003125306,39,6351.9179442415,48.2224875090986
750,158,0,"f",2018-05-01,2018,2021-05-11,2021,5,"Summer",0.508743347167969,0.354836761474609,37,6425.74219747606,45.2239307968499,6,7106.14257070995,6.631430390671
751,9,1,"f",2019-05-01,2019,2019-07-03,2019,7,"Summer",0.472484466552734,0.532667724609375,42,5936.81891376362,55.56295946002,42,6206.53541431985,53.1483680679323
752,43,0,"m",2018-05-01,2018,2019-02-27,2018,2,"Winter",0.198751663208008,0.167186935424805,25,6311.46465970259,31.1099802400881,26,6654.4937979233,30.6865598923638
753,43,0,"f",2018-05-01,2018,2019-02-27,2018,2,"Winter",0.198751663208008,0.171625961303711,25,6311.46465970259,31.1099802400881,27,6681.31382480353,31.7388929300214
754,46,0,"f",2018-05-01,2018,2019-03-22,2018,3,"Winter",0.282274719238281,0.462664398193359,39,7335.81526914787,41.7547705996944,39,6739.76736306239,45.4474564513495
755,82,1,"m",2018-05-01,2018,2019-11-28,2019,11,"Winter",0.147256286621094,0.160730697631836,10,7850.39343644156,10.0045707231898,2,7850.39343644155,2.00091414463797
756,99,0,"f",2020-05-01,2020,2022-03-30,2021,3,"Winter",0.146438537597656,0.267984008789062,21,7850.39343644143,21.009598518699,16,7850.39343644172,16.0073131571034
757,96,0,"f",2018-05-01,2018,2020-03-05,2019,3,"Winter",0.205359527587891,0.187960708618164,25,5132.70477044737,38.2545947274984,32,5154.9187980858,48.7548731864622
758,38,1,"f",2019-05-01,2019,2020-01-28,2019,1,"Winter",0.243709167480469,0.319215087890625,27,5861.76938038636,36.176364226621,41,7850.39343644141,41.0187399650791
759,101,1,"f",2018-05-01,2018,2020-04-08,2019,4,"Winter",0.392943603515625,0.287816864013672,35,7806.98383452013,35.2106989095621,46,7251.48533637298,49.8219521110597
760,129,1,"m",2018-05-01,2018,2020-10-20,2020,10,"Summer",0.392943603515625,0.224362823486328,35,7806.98383452013,35.2106989095621,41,7470.88669674026,43.1024134167978
761,42,0,"f",2018-05-01,2018,2019-02-22,2018,2,"Winter",0.392943603515625,0.384742065429687,35,7806.98383452013,35.2106989095621,35,7795.86357863862,35.2609245167307
762,40,0,"f",2018-05-01,2018,2019-02-05,2018,2,"Winter",0.386779937744141,0.385931182861328,33,7825.01893408266,33.1221427199706,33,7825.9494332864,33.1182045233735
763,38,0,"m",2018-05-01,2018,2019-01-25,2018,1,"Winter",0.466968109130859,0.529090454101563,22,3670.60693361993,47.0733039718411,22,3467.24280910701,49.8342935469063
764,39,0,"f",2018-05-01,2018,2019-01-31,2018,1,"Winter",0.466968109130859,0.483142608642578,22,3670.60693361993,47.0733039718411,23,3860.6229141214,46.790785217759
765,84,0,"f",2017-05-01,2017,2018-12-15,2018,12,"Winter",0.198751663208008,0.140402236938477,24,6311.46465970259,29.8655810304846,20,6481.46623909683,24.235200321182
766,60,0,"f",2018-05-01,2018,2019-06-26,2019,6,"Summer",0.243709167480469,0.16052229309082,26,5861.76938038636,34.8364988848943,20,6307.53531469759,24.9034884217721
767,32,0,"m",2018-05-01,2018,2018-12-13,2018,12,"Winter",0.205359527587891,0.183669342041016,25,5132.70477044737,38.2545947274984,28,5094.19499393638,43.1690357383347
768,11,1,"f",2019-05-01,2019,2019-07-20,2019,7,"Summer",0.282274719238281,0.380879302978516,44,7335.81526914787,47.107946317604,45,6979.13357436691,50.6408381159135
769,21,1,"f",2019-05-01,2019,2019-10-01,2019,10,"Summer",0.285291717529297,0.236358520507813,44,7523.49342353458,45.9328097255814,39,7062.37172374132,43.3714473985148
770,74,1,"m",2018-05-01,2018,2019-10-03,2019,10,"Summer",0.392943603515625,0.203980682373047,35,7806.98383452013,35.2106989095621,25,6138.77808183839,31.9851179227774
771,24,1,"m",2019-05-01,2019,2019-10-16,2019,10,"Summer",0.198657897949219,0.175965576171875,40,7340.70274686334,42.7968923674533,38,7181.71426290384,41.5571117376028
772,145,0,"m",2018-05-01,2018,2021-02-12,2020,2,"Winter",0.522211059570313,0.347706634521484,30,4955.94343934225,47.5428042920735,45,6973.6472620832,50.6806783088242
773,27,1,"f",2019-05-01,2019,2019-11-10,2019,11,"Winter",0.43778955078125,0.109892478942871,20,7850.39343644164,20.0091414463795,9,7850.39343644167,9.00411365087071
774,29,1,"f",2019-05-01,2019,2019-11-20,2019,11,"Winter",0.310371765136719,0.286381927490234,44,7114.87912830917,48.5707748034508,48,7684.69307378636,49.0574073435344
775,63,1,"m",2018-05-01,2018,2019-07-19,2019,7,"Summer",0.285291717529297,0.309846496582031,39,7523.49342353458,40.7131722567654,26,7850.39343644153,26.0118838802936
776,29,1,"m",2019-05-01,2019,2019-11-26,2019,11,"Winter",0.223859237670898,0.283036224365234,30,7455.00484685917,31.6055393469666,31,7710.59393792883,31.5764819951872
777,30,1,"m",2019-05-01,2019,2019-12-02,2019,12,"Winter",0.285291717529297,0.134054046630859,44,7523.49342353458,45.9328097255814,38,6943.80877736132,42.9809218053443
778,134,1,"m",2018-05-01,2018,2020-11-24,2020,11,"Winter",0.466968109130859,0.3466396484375,22,3670.60693361993,47.0733039718411,38,5426.45317918871,54.9993323881679
779,143,0,"m",2018-05-01,2018,2021-02-01,2020,2,"Winter",0.282274719238281,0.497537841796875,39,7335.81526914787,41.7547705996944,34,4620.67159306146,57.7914638980447
780,46,0,"m",2019-05-01,2019,2020-03-23,2019,3,"Winter",0.24302995300293,0.240925903320312,19,3279.90295079281,45.4969714910146,19,2975.24538524143,50.1557457363827
781,116,0,"f",2018-05-01,2018,2020-07-27,2020,7,"Summer",0.147256286621094,0.135417190551758,10,7850.39343644156,10.0045707231898,11,7850.39343644166,11.0050277955087
782,152,0,"m",2017-05-01,2017,2020-04-05,2019,4,"Winter",0.565866455078125,0.490740844726562,23,3734.87512180193,48.3661626400672,26,3383.52486442983,60.3523043764443
783,143,0,"m",2017-05-01,2017,2020-02-01,2019,2,"Winter",0.565866455078125,0.316623870849609,23,3734.87512180193,48.3661626400672,43,7849.56309234442,43.0242048236134
784,107,0,"f",2017-05-01,2017,2019-05-24,2019,5,"Summer",0.205359527587891,0.177297668457031,23,5132.70477044737,35.1942271492985,32,5363.58589251281,46.8580940668852
785,34,0,"m",2019-05-01,2019,2019-12-29,2019,12,"Winter",0.508743347167969,0.359296905517578,42,6425.74219747606,51.3352727964242,41,6391.52022876818,50.3813232951332
